G/L Account,Profit Center,Segment,Customer,Customer Name,Special G/L ind.,Document Number,Document Date,,Debtor Category,WBS Element,Sales Document,Project,Product,Invoice reference,Reference,Document Date,Purchase Order Number,Assignment,Text,Due date,Ageing,Ageing in Days,Ageing in Days,To 0 Days,1 -  30 Days,31 -  60 Days,61 -  90 Days,91 - 120 Days,> 120 Days,Total (LC),Status,Not Due,Over Due, R Note , Bill Submission (Y/N) , Warranty , Warranty Difference of TDS , PVC , Lower Rate , GST Difference , GST TDS  , LD , EMD , Others/Not identified , Income Tax @0.1% , Retention , Reconciliation with Customer , RS CR , Payment received , Differences ,Old Legacy
24110300,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,Z,1400940551,13-05-2025,,Overdue,IT TDS,IT TDS,IT TDS,IT TDS,,2007817765,13-05-2025,,1.40E+13,TDS-9079300098,13-05-2025,18, 0-30 Days ,11-30 Days,0,"17,238.97",0,0,0,0,"17,238.97",Over Due,0,"17,238.97", -   , -   , -   ,0,0,0,0, -   ,0,0,0,"17,238.97",,0,0,, -   ,No
24110300,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,Z,1400941606,19-05-2025,,Not due,IT TDS,IT TDS,IT TDS,IT TDS,,2007823700,19-05-2025,,1.40E+13,TDS-9079300106,19-05-2025,12, 0-30 Days ,11-30 Days,0,"17,238.97",0,0,0,0,"17,238.97",Over Due,0,"17,238.97", -   , -   , -   ,0,0,0,0, -   ,0,0,0,"17,238.97",,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1400941606,19-05-2025,,Not due,GST TDS,GST TDS,GST TDS,GST TDS,,2007823700,19-05-2025,,1.40E+13,TDS-IGST,19-05-2025,12, 0-30 Days ,11-30 Days,0,"3,44,766.41",0,0,0,0,"3,44,766.41",Over Due,0,"3,44,766.41", -   , -   , -   ,0,0,0,0,"3,44,766",0,0,0,0,,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1400941607,19-05-2025,,Not due,GST TDS,GST TDS,GST TDS,GST TDS,,2007823701,19-05-2025,,1.40E+13,TDS-IGST,19-05-2025,12, 0-30 Days ,11-30 Days,0,"3,44,766.41",0,0,0,0,"3,44,766.41",Over Due,0,"3,44,766.41", -   , -   , -   ,0,0,0,0,"3,44,766",0,0,0,0,,0,0,, -   ,No
24110300,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,Z,1400941607,19-05-2025,,Not due,IT TDS,IT TDS,IT TDS,IT TDS,,2007823701,19-05-2025,,1.40E+13,TDS-9079300107,19-05-2025,12, 0-30 Days ,11-30 Days,0,"17,238.97",0,0,0,0,"17,238.97",Over Due,0,"17,238.97", -   , -   , -   ,0,0,0,0, -   ,0,0,0,"17,238.97",,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1400941608,19-05-2025,,Not due,GST TDS,GST TDS,GST TDS,GST TDS,,2007823699,19-05-2025,,1.40E+13,TDS-IGST,19-05-2025,12, 0-30 Days ,11-30 Days,0,"3,44,766.41",0,0,0,0,"3,44,766.41",Over Due,0,"3,44,766.41", -   , -   , -   ,0,0,0,0,"3,44,766",0,0,0,0,,0,0,, -   ,No
24110300,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,Z,1400941608,19-05-2025,,Not due,IT TDS,IT TDS,IT TDS,IT TDS,,2007823699,19-05-2025,,1.40E+13,TDS-9079300108,19-05-2025,12, 0-30 Days ,11-30 Days,0,"17,238.97",0,0,0,0,"17,238.97",Over Due,0,"17,238.97", -   , -   , -   ,0,0,0,0, -   ,0,0,0,"17,238.97",,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1400941609,19-05-2025,,Not due,GST TDS,GST TDS,GST TDS,GST TDS,,2007823703,19-05-2025,,1.40E+13,TDS-IGST,19-05-2025,12, 0-30 Days ,11-30 Days,0,"3,44,766.41",0,0,0,0,"3,44,766.41",Over Due,0,"3,44,766.41", -   , -   , -   ,0,0,0,0,"3,44,766",0,0,0,0,,0,0,, -   ,No
24110300,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,Z,1400941609,19-05-2025,,Not due,IT TDS,IT TDS,IT TDS,IT TDS,,2007823703,19-05-2025,,1.40E+13,TDS-9079300109,19-05-2025,12, 0-30 Days ,11-30 Days,0,"17,238.97",0,0,0,0,"17,238.97",Over Due,0,"17,238.97", -   , -   , -   ,0,0,0,0, -   ,0,0,0,"17,238.97",,0,0,, -   ,No
24110300,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,Z,1400941610,19-05-2025,,Not due,IT TDS,IT TDS,IT TDS,IT TDS,,2007823705,19-05-2025,,1.40E+13,TDS-9079300221,19-05-2025,12, 0-30 Days ,11-30 Days,0,"17,238.97",0,0,0,0,"17,238.97",Over Due,0,"17,238.97", -   , -   , -   ,0,0,0,0, -   ,0,0,0,"17,238.97",,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1400941610,19-05-2025,,Not due,GST TDS,GST TDS,GST TDS,GST TDS,,2007823705,19-05-2025,,1.40E+13,TDS-IGST,19-05-2025,12, 0-30 Days ,11-30 Days,0,"3,44,766.41",0,0,0,0,"3,44,766.41",Over Due,0,"3,44,766.41", -   , -   , -   ,0,0,0,0,"3,44,766",0,0,0,0,,0,0,, -   ,No
24110300,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,Z,1400941611,19-05-2025,,Not due,IT TDS,IT TDS,IT TDS,IT TDS,,2007823697,19-05-2025,,1.40E+13,TDS-9079300222,19-05-2025,12, 0-30 Days ,11-30 Days,0,"17,238.97",0,0,0,0,"17,238.97",Over Due,0,"17,238.97", -   , -   , -   ,0,0,0,0, -   ,0,0,0,"17,238.97",,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1400941611,19-05-2025,,Not due,GST TDS,GST TDS,GST TDS,GST TDS,,2007823697,19-05-2025,,1.40E+13,TDS-IGST,19-05-2025,12, 0-30 Days ,11-30 Days,0,"3,44,766.41",0,0,0,0,"3,44,766.41",Over Due,0,"3,44,766.41", -   , -   , -   ,0,0,0,0,"3,44,766",0,0,0,0,,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1400941613,19-05-2025,,Not due,GST TDS,GST TDS,GST TDS,GST TDS,,2007823706,19-05-2025,,1.40E+13,TDS-IGST,19-05-2025,12, 0-30 Days ,11-30 Days,0,"3,44,766.41",0,0,0,0,"3,44,766.41",Over Due,0,"3,44,766.41", -   , -   , -   ,0,0,0,0,"3,44,766",0,0,0,0,,0,0,, -   ,No
24110300,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,Z,1400941613,19-05-2025,,Not due,IT TDS,IT TDS,IT TDS,IT TDS,,2007823706,19-05-2025,,1.40E+13,TDS-9079300223,19-05-2025,12, 0-30 Days ,11-30 Days,0,"17,238.97",0,0,0,0,"17,238.97",Over Due,0,"17,238.97", -   , -   , -   ,0,0,0,0, -   ,0,0,0,"17,238.97",,0,0,, -   ,No
24110300,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,Z,1400941616,19-05-2025,,Not due,IT TDS,IT TDS,IT TDS,IT TDS,,2007823702,19-05-2025,,1.40E+13,TDS-9079300224,19-05-2025,12, 0-30 Days ,11-30 Days,0,"17,238.97",0,0,0,0,"17,238.97",Over Due,0,"17,238.97", -   , -   , -   ,0,0,0,0, -   ,0,0,0,"17,238.97",,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1400941616,19-05-2025,,Not due,GST TDS,GST TDS,GST TDS,GST TDS,,2007823702,19-05-2025,,1.40E+13,TDS-IGST,19-05-2025,12, 0-30 Days ,11-30 Days,0,"3,44,766.41",0,0,0,0,"3,44,766.41",Over Due,0,"3,44,766.41", -   , -   , -   ,0,0,0,0,"3,44,766",0,0,0,0,,0,0,, -   ,No
24110300,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,Z,1400941636,19-05-2025,,Not due,IT TDS,IT TDS,IT TDS,IT TDS,,2007823704,19-05-2025,,1.40E+13,TDS-9079300225,19-05-2025,12, 0-30 Days ,11-30 Days,0,"17,238.97",0,0,0,0,"17,238.97",Over Due,0,"17,238.97", -   , -   , -   ,0,0,0,0, -   ,0,0,0,"17,238.97",,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1400941636,19-05-2025,,Not due,GST TDS,GST TDS,GST TDS,GST TDS,,2007823704,19-05-2025,,1.40E+13,TDS-IGST,19-05-2025,12, 0-30 Days ,11-30 Days,0,"3,44,766.41",0,0,0,0,"3,44,766.41",Over Due,0,"3,44,766.41", -   , -   , -   ,0,0,0,0,"3,44,766",0,0,0,0,,0,0,, -   ,No
24110000,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,,1400942586,23-05-2025,,Not due,62OP-30989,3009006866,CLW_6K_136x,6K,9072408977,HR1406006698,23-05-2025,7.02E+13,9.07E+13,9072408977,23-05-2025,8, 0-30 Days ,0-10 Days,0,"43,124.45",0,0,0,0,"43,124.45",Over Due,0,"43,124.45", -   , -   , -   , -   ,"43,124.45",0,0, -   ,0,0,0,0,,0,0,, -   ,No
24110000,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,,1400942809,26-05-2025,,Not due,62OP-30989,3009006866,CLW_6K_136x,6K,1603214902,HR1406006782,26-05-2025,7.02E+13,1.40E+13,1603214902,26-05-2025,5, 0-30 Days ,0-10 Days,0,"1,51,04,871.65",0,0,0,0,"1,51,04,871.65",Over Due,0,"1,51,04,871.65", -   , -   ,"1,51,04,872", -   ,0,0,0, -   ,0,0,0,0,,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1400942988,26-05-2025,,Not due,GST TDS,GST TDS,GST TDS,GST TDS,,2007830929,26-05-2025,,1.40E+13,TDS-IGST,26-05-2025,5, 0-30 Days ,0-10 Days,0,"3,38,000.00",0,0,0,0,"3,38,000.00",Over Due,0,"3,38,000.00", -   , -   , -   ,0,0,0,0,"3,38,000",0,0,0,0,,0,0,, -   ,No
24110300,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,Z,1400942988,26-05-2025,,Not due,IT TDS,IT TDS,IT TDS,IT TDS,,2007830929,26-05-2025,,1.40E+13,TDS-9079300253,26-05-2025,5, 0-30 Days ,0-10 Days,0,"16,900.00",0,0,0,0,"16,900.00",Over Due,0,"16,900.00", -   , -   , -   ,0,0,0,0, -   ,0,0,0,"16,900.00",,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1400942992,26-05-2025,,Not due,GST TDS,GST TDS,GST TDS,GST TDS,,2007830927,26-05-2025,,1.40E+13,TDS-IGST,26-05-2025,5, 0-30 Days ,0-10 Days,0,"3,38,000.00",0,0,0,0,"3,38,000.00",Over Due,0,"3,38,000.00", -   , -   , -   ,0,0,0,0,"3,38,000",0,0,0,0,,0,0,, -   ,No
24110300,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,Z,1400942992,26-05-2025,,Not due,IT TDS,IT TDS,IT TDS,IT TDS,,2007830927,26-05-2025,,1.40E+13,TDS-9079300254,26-05-2025,5, 0-30 Days ,0-10 Days,0,"16,900.00",0,0,0,0,"16,900.00",Over Due,0,"16,900.00", -   , -   , -   ,0,0,0,0, -   ,0,0,0,"16,900.00",,0,0,, -   ,No
24110300,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,Z,1400943003,26-05-2025,,Not due,IT TDS,IT TDS,IT TDS,IT TDS,,2007830926,26-05-2025,,1.40E+13,TDS-9079300255,26-05-2025,5, 0-30 Days ,0-10 Days,0,"16,900.00",0,0,0,0,"16,900.00",Over Due,0,"16,900.00", -   , -   , -   ,0,0,0,0, -   ,0,0,0,"16,900.00",,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1400943003,26-05-2025,,Not due,GST TDS,GST TDS,GST TDS,GST TDS,,2007830926,26-05-2025,,1.40E+13,TDS-IGST,26-05-2025,5, 0-30 Days ,0-10 Days,0,"3,38,000.00",0,0,0,0,"3,38,000.00",Over Due,0,"3,38,000.00", -   , -   , -   ,0,0,0,0,"3,38,000",0,0,0,0,,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1400943009,26-05-2025,,Not due,GST TDS,GST TDS,GST TDS,GST TDS,,2007830928,26-05-2025,,1.40E+13,TDS-IGST,26-05-2025,5, 0-30 Days ,0-10 Days,0,"3,38,000.00",0,0,0,0,"3,38,000.00",Over Due,0,"3,38,000.00", -   , -   , -   ,0,0,0,0,"3,38,000",0,0,0,0,,0,0,, -   ,No
24110300,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,Z,1400943009,26-05-2025,,Not due,IT TDS,IT TDS,IT TDS,IT TDS,,2007830928,26-05-2025,,1.40E+13,TDS-9079300256,26-05-2025,5, 0-30 Days ,0-10 Days,0,"16,900.00",0,0,0,0,"16,900.00",Over Due,0,"16,900.00", -   , -   , -   ,0,0,0,0, -   ,0,0,0,"16,900.00",,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1400943016,26-05-2025,,Not due,GST TDS,GST TDS,GST TDS,GST TDS,,2007830930,26-05-2025,,1.40E+13,TDS-IGST,26-05-2025,5, 0-30 Days ,0-10 Days,0,"3,38,000.00",0,0,0,0,"3,38,000.00",Over Due,0,"3,38,000.00", -   , -   , -   ,0,0,0,0,"3,38,000",0,0,0,0,,0,0,, -   ,No
24110300,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,Z,1400943016,26-05-2025,,Not due,IT TDS,IT TDS,IT TDS,IT TDS,,2007830930,26-05-2025,,1.40E+13,TDS-9079300284,26-05-2025,5, 0-30 Days ,0-10 Days,0,"16,900.00",0,0,0,0,"16,900.00",Over Due,0,"16,900.00", -   , -   , -   ,0,0,0,0, -   ,0,0,0,"16,900.00",,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1400943434,27-05-2025,,Not due,GST TDS,GST TDS,GST TDS,GST TDS,,2007833145,27-05-2025,,1.40E+13,IGST TDS,27-05-2025,4, 0-30 Days ,0-10 Days,0,"3,44,767.06",0,0,0,0,"3,44,767.06",Over Due,0,"3,44,767.06", -   , -   , -   ,0,0,0,0,"3,44,767",0,0,0,0,,0,0,, -   ,No
24110300,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,Z,1400943434,27-05-2025,,Not due,IT TDS,IT TDS,IT TDS,IT TDS,,2007833145,27-05-2025,,1.40E+13,TDS-9072409169,27-05-2025,4, 0-30 Days ,0-10 Days,0,"17,238.32",0,0,0,0,"17,238.32",Over Due,0,"17,238.32", -   , -   , -   ,0,0,0,0, -   ,0,0,0,"17,238.32",,0,0,, -   ,No
24110300,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,Z,1400943435,27-05-2025,,Not due,IT TDS,IT TDS,IT TDS,IT TDS,,2007833146,27-05-2025,,1.40E+13,TDS-9079300285,27-05-2025,4, 0-30 Days ,0-10 Days,0,"16,900.00",0,0,0,0,"16,900.00",Over Due,0,"16,900.00", -   , -   , -   ,0,0,0,0, -   ,0,0,0,"16,900.00",,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1400943435,27-05-2025,,Not due,GST TDS,GST TDS,GST TDS,GST TDS,,2007833146,27-05-2025,,1.40E+13,IGST TDS,27-05-2025,4, 0-30 Days ,0-10 Days,0,"3,38,000.00",0,0,0,0,"3,38,000.00",Over Due,0,"3,38,000.00", -   , -   , -   ,0,0,0,0,"3,38,000",0,0,0,0,,0,0,, -   ,No
24110000,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,,1400943435,27-05-2025,,Not due,62OP-30989,3009006866,CLW_6K_136x,6K,9079300285,HR1506000169,14-06-2025,7.02E+13,9.08E+13,9079300285,14-06-2025,-14, Not Due ,Not Due,"64,07,400.00",0,0,0,0,0,"64,07,400.00",Not Due,"64,07,400.00",0, -   , -   ,"64,07,400", -   ,0,0,0, -   ,0,0,0,0,,0,0,, -   ,No
24110300,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,Z,1603197852,26-02-2025,,Overdue,IT TDS,IT TDS,IT TDS,IT TDS,,UNCLAIMED CR,24-02-2025,,1.60E+13,TDS-9072407071,24-02-2025,96, 90-120 Days ,91-180 Days,0,0,0,0,"17,238.97",0,"17,238.97",Over Due,0,"17,238.97", -   , -   , -   ,0,0,0,0, -   ,0,0,0,17238.97,,0,0,, -   ,No
24110300,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,Z,1603197855,26-02-2025,,Overdue,IT TDS,IT TDS,IT TDS,IT TDS,,UNCLAIMED CR,24-02-2025,,1.60E+13,TDS-9072407072,24-02-2025,96, 90-120 Days ,91-180 Days,0,0,0,0,"17,238.97",0,"17,238.97",Over Due,0,"17,238.97", -   , -   , -   ,0,0,0,0, -   ,0,0,0,17238.97,,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1603197864,26-02-2025,,Overdue,GST TDS,GST TDS,GST TDS,GST TDS,,UNCLAIMED CR,24-02-2025,,1.60E+13,TDS-IGST,24-02-2025,96, 90-120 Days ,91-180 Days,0,0,0,0,"11,705.03",0,"11,705.03",Over Due,0,"11,705.03", -   , -   , -   ,0,0,0,0,"11,705",0,0,0,0,,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1603197868,26-02-2025,,Overdue,GST TDS,GST TDS,GST TDS,GST TDS,,UNCLAIMED CR,24-02-2025,,1.60E+13,TDS-IGST,24-02-2025,96, 90-120 Days ,91-180 Days,0,0,0,0,"18,982.11",0,"18,982.11",Over Due,0,"18,982.11", -   , -   , -   ,0,0,0,0,"18,982",0,0,0,0,,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1603197872,26-02-2025,,Overdue,GST TDS,GST TDS,GST TDS,GST TDS,,UNCLAIMED CR,24-02-2025,,1.60E+13,TDS-IGST,24-02-2025,96, 90-120 Days ,91-180 Days,0,0,0,0,"18,982.11",0,"18,982.11",Over Due,0,"18,982.11", -   , -   , -   ,0,0,0,0,"18,982",0,0,0,0,,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1603197879,26-02-2025,,Overdue,GST TDS,GST TDS,GST TDS,GST TDS,,UNCLAIMED CR,24-02-2025,,1.60E+13,TDS-IGST,24-02-2025,96, 90-120 Days ,91-180 Days,0,0,0,0,"18,982.11",0,"18,982.11",Over Due,0,"18,982.11", -   , -   , -   ,0,0,0,0,"18,982",0,0,0,0,,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1603197884,26-02-2025,,Overdue,GST TDS,GST TDS,GST TDS,GST TDS,,UNCLAIMED CR,24-02-2025,,1.60E+13,TDS-IGST,24-02-2025,96, 90-120 Days ,91-180 Days,0,0,0,0,"18,982.11",0,"18,982.11",Over Due,0,"18,982.11", -   , -   , -   ,0,0,0,0,"18,982",0,0,0,0,,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1603197887,26-02-2025,,Overdue,GST TDS,GST TDS,GST TDS,GST TDS,,UNCLAIMED CR,24-02-2025,,1.60E+13,TDS-IGST,24-02-2025,96, 90-120 Days ,91-180 Days,0,0,0,0,"18,982.11",0,"18,982.11",Over Due,0,"18,982.11", -   , -   , -   ,0,0,0,0,"18,982",0,0,0,0,,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1603197899,26-02-2025,,Overdue,GST TDS,GST TDS,GST TDS,GST TDS,,UNCLAIMED CR,24-02-2025,,1.60E+13,TDS-IGST,24-02-2025,96, 90-120 Days ,91-180 Days,0,0,0,0,"18,982.11",0,"18,982.11",Over Due,0,"18,982.11", -   , -   , -   ,0,0,0,0,"18,982",0,0,0,0,,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1603197903,26-02-2025,,Overdue,GST TDS,GST TDS,GST TDS,GST TDS,,UNCLAIMED CR,24-02-2025,,1.60E+13,TDS-IGST,24-02-2025,96, 90-120 Days ,91-180 Days,0,0,0,0,"18,982.11",0,"18,982.11",Over Due,0,"18,982.11", -   , -   , -   ,0,0,0,0,"18,982",0,0,0,0,,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1603197910,26-02-2025,,Overdue,GST TDS,GST TDS,GST TDS,GST TDS,,UNCLAIMED CR,24-02-2025,,1.60E+13,TDS-IGST,24-02-2025,96, 90-120 Days ,91-180 Days,0,0,0,0,"18,982.11",0,"18,982.11",Over Due,0,"18,982.11", -   , -   , -   ,0,0,0,0,"18,982",0,0,0,0,,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1603197916,26-02-2025,,Overdue,GST TDS,GST TDS,GST TDS,GST TDS,,UNCLAIMED CR,24-02-2025,,1.60E+13,TDS-IGST,24-02-2025,96, 90-120 Days ,91-180 Days,0,0,0,0,"18,982.11",0,"18,982.11",Over Due,0,"18,982.11", -   , -   , -   ,0,0,0,0,"18,982",0,0,0,0,,0,0,, -   ,No
24110300,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,Z,1603213877,26-04-2025,,Overdue,IT TDS,IT TDS,IT TDS,IT TDS,,2007632462,26-04-2025,,1.60E+13,TDS-9072405366,26-04-2025,35, 30-60 Days ,31-60 Days,0,0,"17,238.97",0,0,0,"17,238.97",Over Due,0,"17,238.97", -   , -   , -   ,0,0,0,0, -   ,0,0,0,17238.97,,0,0,, -   ,No
27881190,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,>,1603214902,30-04-2025,,Overdue,GST TDS,GST TDS,GST TDS,GST TDS,,UNCLAIMED CR,24-04-2025,,1.60E+13,TDS-IGST,24-04-2025,37, 30-60 Days ,31-60 Days,0,0,"3,44,766.41",0,0,0,"3,44,766.41",Over Due,0,"3,44,766.41", -   , -   , -   ,0,0,0,0,"3,44,766",0,0,0,0,,0,0,, -   ,No
24110300,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,Z,1603214902,30-04-2025,,Overdue,IT TDS,IT TDS,IT TDS,IT TDS,,UNCLAIMED CR,24-04-2025,,1.60E+13,TDS-9072409168,24-04-2025,37, 30-60 Days ,31-60 Days,0,0,"17,238.32",0,0,0,"17,238.32",Over Due,0,"17,238.32", -   , -   , -   ,0,0,0,0, -   ,0,0,0,17238.32,,0,0,, -   ,No
24110070,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,V,2200196939,30-12-2021,,Overdue,62OP-30685,3006200760,2 no. Steel trafo,2 no. Steel trafo,,HR1106001546,29-06-2025,,9.08E+15,565524DLC002586-CPM Request,29-06-2025,-29, Not Due ,Not Due,"1,18,71,791.02",0,0,0,0,0,"1,18,71,791.02",Not Due,"1,18,71,791.02",0, -   ,"1,18,71,791", -   ,0,0,0,0, -   ,0,0,0,0,,0,0,, -   ,No
24110000,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,,9072307169,18-01-2024,,Overdue,62OP-30968.P.01.01,3008537208,CLW 104x 6K,6K,,HR1306005518,03-03-2024,7.02E+13,9.07E+13,,03-03-2024,454, More than 120 Days ,361-720 Days,0,0,0,0,0,"7,87,696.69","7,87,696.69",Over Due,0,"7,87,696.69", -   , -   , -   ,0,787696.69,0,0, -   ,0,0,0,0,,0,0,, -   ,No
24110000,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,,9072401533,06-06-2024,,Overdue,62OP-30968.P.01.01,3008537208,CLW 104x 6K,6K,,HR1406001185,21-07-2024,7.02E+13,9.07E+13,,21-07-2024,314, More than 120 Days ,181-360 Days,0,0,0,0,0,"9,07,617.06","9,07,617.06",Over Due,0,"9,07,617.06", -   , -   , -   ,0,907617.06,0,0, -   ,0,0,0,0,,0,0,, -   ,No
24110000,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,,9072401534,06-06-2024,,Overdue,62OP-30968.P.01.01,3008537208,CLW 104x 6K,6K,,HR1406001186,21-07-2024,7.02E+13,9.07E+13,,21-07-2024,314, More than 120 Days ,181-360 Days,0,0,0,0,0,"9,07,617.06","9,07,617.06",Over Due,0,"9,07,617.06", -   , -   , -   ,0,907617.06,0,0, -   ,0,0,0,0,,0,0,, -   ,No
24110000,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,,9072401535,06-06-2024,,Overdue,62OP-30968.P.01.01,3008537208,CLW 104x 6K,6K,,HR1406001187,21-07-2024,7.02E+13,9.07E+13,,21-07-2024,314, More than 120 Days ,181-360 Days,0,0,0,0,0,"9,07,617.06","9,07,617.06",Over Due,0,"9,07,617.06", -   , -   , -   ,0,907617.06,0,0, -   ,0,0,0,0,,0,0,, -   ,No
24110000,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,,9072407319,23-01-2025,,Overdue,62OP-30989.P.01,3009006866,CLW_6K_136x,6K,,HR1406005459,09-03-2025,7.02E+13,9.07E+13,,09-03-2025,83, 60-90 Days ,61-90 Days,0,0,0,"2,03,41,218.38",0,0,"2,03,41,218.38",Over Due,0,"2,03,41,218.38", -   , -   ,"1,99,79,213","3,62,005.38",0,0,0, -   ,0,0,0,0,,0,0,, -   ,No
24110000,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,,9072407320,23-01-2025,,Overdue,62OP-30989.P.01,3009006866,CLW_6K_136x,6K,,HR1406005460,09-03-2025,7.02E+13,9.07E+13,,09-03-2025,83, 60-90 Days ,61-90 Days,0,0,0,"2,03,41,218.38",0,0,"2,03,41,218.38",Over Due,0,"2,03,41,218.38", -   , -   ,"1,99,79,213","3,62,005.38",0,0,0, -   ,0,0,0,0,,0,0,, -   ,No
24110000,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,,9072407323,23-01-2025,,Overdue,62OP-30989.P.01,3009006866,CLW_6K_136x,6K,,HR1406005463,09-03-2025,7.02E+13,9.07E+13,,09-03-2025,83, 60-90 Days ,61-90 Days,0,0,0,"2,03,41,218.38",0,0,"2,03,41,218.38",Over Due,0,"2,03,41,218.38", -   , -   ,"1,99,79,213","3,62,005.38",0,0,0, -   ,0,0,0,0,,0,0,, -   ,No
24110000,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,,9072407913,11-02-2025,,Overdue,62OP-30989.P.01.03,3009006866,CLW_6K_136x,6K,,HR1406005970,28-03-2025,7.02E+13,9.07E+13,,28-03-2025,64, 60-90 Days ,61-90 Days,0,0,0,"6,75,506.41",0,0,"6,75,506.41",Over Due,0,"6,75,506.41", -   , -   , -   , -   ,"6,75,506.41",0,0, -   ,0,0,0,0,,0,0,, -   ,No
24110000,P62303002,LM,40072308,FA&CAO/CLW/Chittaranjan,,9072408294,24-02-2025,,Overdue,62OP-30968.P.01.01,3700374089,CLW 104x 6K,6K,,HR1406850657,24-02-2025,7.02E+13,3700374089,,24-02-2025,96, 90-120 Days ,91-180 Days,0,0,0,0,"-9,599.30",0,"-9,599.30",Over Due,0,"-9,599.30", -   , -   , -   ,0,"-9,599.30",0,0, -   ,0,0,0,0,,0,0,, -   ,No
